Wavelength (nm),% Transmission,,,,,,,,,,
981.4,79.30800000,,,,,,,,,,
981.6,78.97000000,,,,,,,,,,
981.8,78.71300000,,,,,,,,,,
982,78.38900000,,,,,,,,,,
982.2,78.10400000,,,,,,,,,,
982.4,77.87700000,,,,,,,,,,
982.6,77.54000000,,,,,,,,,,
982.8,77.25900000,,,,,,,,,,
983,76.98700000,,,,,,,,,,
983.2,76.75800000,,,,,,,,,,
983.4,76.49200000,,,,,,,,,,
983.6,76.30000000,,,,,,,,,,
983.8,76.12000000,,,,,,,,,,
984,75.86100000,,,,,,,,,,
984.2,75.60800000,,,,,,,,,,
984.4,75.52700000,,,,,,,,,,
984.6,75.43000000,,,,,,,,,,
984.8,75.30200000,,,,,,,,,,
985,75.21800000,,,,,,,,,,
985.2,75.08300000,,,,,,,,,,
985.4,74.94800000,,,,,,,,,,
985.6,74.81400000,,,,,,,,,,
985.8,74.79800000,,,,,,,,,,
986,74.75100000,,,,,,,,,,
986.2,74.76500000,,,,,,,,,,
986.4,74.75800000,,,,,,,,,,
986.6,74.77700000,,,,,,,,,,
986.8,74.83900000,,,,,,,,,,
987,74.95500000,,,,,,,,,,
987.2,75.05400000,,,,,,,,,,
987.4,75.14500000,,,,,,,,,,
987.6,75.29700000,,,,,,,,,,
987.8,75.46600000,,,,,,,,,,
988,75.63500000,,,,,,,,,,
988.2,75.84300000,,,,,,,,,,
988.4,76.10200000,,,,,,,,,,
988.6,76.34800000,,,,,,,,,,
988.8,76.63600000,,,,,,,,,,
989,76.95400000,,,,,,,,,,
989.2,77.26500000,,,,,,,,,,
989.4,77.63700000,,,,,,,,,,
989.6,77.99200000,,,,,,,,,,
989.8,78.34800000,,,,,,,,,,
990,78.82400000,,,,,,,,,,
990.2,79.29700000,,,,,,,,,,
990.4,79.62500000,,,,,,,,,,
990.6,80.07800000,,,,,,,,,,
990.8,80.55900000,,,,,,,,,,
991,80.99200000,,,,,,,,,,
991.2,81.51900000,,,,,,,,,,
991.4,82.07900000,,,,,,,,,,
991.6,82.63100000,,,,,,,,,,
991.8,83.08600000,,,,,,,,,,
992,83.68800000,,,,,,,,,,
992.2,84.26700000,,,,,,,,,,
992.4,84.80200000,,,,,,,,,,
992.6,85.37300000,,,,,,,,,,
992.8,85.92700000,,,,,,,,,,
993,86.49300000,,,,,,,,,,
993.2,87.08900000,,,,,,,,,,
993.4,87.67000000,,,,,,,,,,
993.6,88.20600000,,,,,,,,,,
993.8,88.74900000,,,,,,,,,,
994,89.26900000,,,,,,,,,,
994.2,89.78500000,,,,,,,,,,
994.4,90.29200000,,,,,,,,,,
994.6,90.73400000,,,,,,,,,,
994.8,91.18700000,,,,,,,,,,
995,91.59600000,,,,,,,,,,
995.2,92.00000000,,,,,,,,,,
995.4,92.40400000,,,,,,,,,,
995.6,92.81100000,,,,,,,,,,
995.8,93.13000000,,,,,,,,,,
996,93.34400000,,,,,,,,,,
996.2,93.50700000,,,,,,,,,,
996.4,93.60400000,,,,,,,,,,
996.6,93.66900000,,,,,,,,,,
996.8,93.69300000,,,,,,,,,,
997,93.61000000,,,,,,,,,,
997.2,93.49200000,,,,,,,,,,
997.4,93.29800000,,,,,,,,,,
997.6,93.07800000,,,,,,,,,,
997.8,92.76300000,,,,,,,,,,
998,92.45700000,,,,,,,,,,
998.2,91.99900000,,,,,,,,,,
998.4,91.54000000,,,,,,,,,,
998.6,91.01100000,,,,,,,,,,
998.8,90.45900000,,,,,,,,,,
999,89.83200000,,,,,,,,,,
999.2,89.16900000,,,,,,,,,,
999.4,88.36700000,,,,,,,,,,
999.6,87.61300000,,,,,,,,,,
999.8,86.80600000,,,,,,,,,,
1000,85.94400000,,,,,,,,,,
1000.2,84.99600000,,,,,,,,,,
1000.4,84.01100000,,,,,,,,,,
1000.6,83.05800000,,,,,,,,,,
1000.8,82.00200000,,,,,,,,,,
1001,80.91100000,,,,,,,,,,
1001.2,79.88600000,,,,,,,,,,
1001.4,78.83200000,,,,,,,,,,
1001.6,77.74800000,,,,,,,,,,
1001.8,76.64300000,,,,,,,,,,
1002,75.48600000,,,,,,,,,,
1002.2,74.35900000,,,,,,,,,,
1002.4,73.29200000,,,,,,,,,,
1002.6,72.15100000,,,,,,,,,,
1002.8,70.96300000,,,,,,,,,,
1003,69.87700000,,,,,,,,,,
1003.2,68.76100000,,,,,,,,,,
1003.4,67.64200000,,,,,,,,,,
1003.6,66.58100000,,,,,,,,,,
1003.8,65.53700000,,,,,,,,,,
1004,64.46400000,,,,,,,,,,
1004.2,63.47100000,,,,,,,,,,
1004.4,62.42800000,,,,,,,,,,
1004.6,61.47400000,,,,,,,,,,
1004.8,60.59700000,,,,,,,,,,
1005,59.69200000,,,,,,,,,,
1005.2,60.43800000,,,,,,,,,,
1005.4,59.47100000,,,,,,,,,,
1005.6,58.55700000,,,,,,,,,,
1005.8,57.66100000,,,,,,,,,,
1006,56.73700000,,,,,,,,,,
1006.2,55.88700000,,,,,,,,,,
1006.4,55.05500000,,,,,,,,,,
1006.6,54.18300000,,,,,,,,,,
1006.8,53.41300000,,,,,,,,,,
1007,52.63500000,,,,,,,,,,
1007.2,51.86100000,,,,,,,,,,
1007.4,51.16100000,,,,,,,,,,
1007.6,50.45800000,,,,,,,,,,
1007.8,49.75300000,,,,,,,,,,
1008,49.13400000,,,,,,,,,,
1008.2,48.53100000,,,,,,,,,,
1008.4,47.89300000,,,,,,,,,,
1008.6,47.31800000,,,,,,,,,,
1008.8,46.71200000,,,,,,,,,,
1009,46.17000000,,,,,,,,,,
1009.2,45.69000000,,,,,,,,,,
1009.4,45.14700000,,,,,,,,,,
1009.6,44.64900000,,,,,,,,,,
1009.8,44.23700000,,,,,,,,,,
1010,43.79200000,,,,,,,,,,
1010.2,43.33400000,,,,,,,,,,
1010.4,42.93000000,,,,,,,,,,
1010.6,42.48900000,,,,,,,,,,
1010.8,42.15000000,,,,,,,,,,
1011,41.79100000,,,,,,,,,,
1011.2,41.40900000,,,,,,,,,,
1011.4,41.09000000,,,,,,,,,,
1011.6,40.78500000,,,,,,,,,,
1011.8,40.46200000,,,,,,,,,,
1012,40.18400000,,,,,,,,,,
1012.2,39.90600000,,,,,,,,,,
1012.4,39.63200000,,,,,,,,,,
1012.6,39.44100000,,,,,,,,,,
1012.8,39.23100000,,,,,,,,,,
1013,38.99400000,,,,,,,,,,
1013.2,38.81200000,,,,,,,,,,
1013.4,38.62100000,,,,,,,,,,
1013.6,38.43600000,,,,,,,,,,
1013.8,38.27500000,,,,,,,,,,
1014,38.12200000,,,,,,,,,,
1014.2,38.00800000,,,,,,,,,,
1014.4,37.92100000,,,,,,,,,,
1014.6,37.75700000,,,,,,,,,,
1014.8,37.65300000,,,,,,,,,,
1015,37.55600000,,,,,,,,,,
1015.2,37.45100000,,,,,,,,,,
1015.4,37.41600000,,,,,,,,,,
1015.6,37.35400000,,,,,,,,,,
1015.8,37.25200000,,,,,,,,,,
1016,37.25300000,,,,,,,,,,
1016.2,37.16200000,,,,,,,,,,
1016.4,37.17700000,,,,,,,,,,
1016.6,37.20100000,,,,,,,,,,
1016.8,37.18000000,,,,,,,,,,
1017,37.24100000,,,,,,,,,,
1017.2,37.29100000,,,,,,,,,,
1017.4,37.24300000,,,,,,,,,,
1017.6,37.34400000,,,,,,,,,,
1017.8,37.35700000,,,,,,,,,,
1018,37.37700000,,,,,,,,,,
1018.2,37.47800000,,,,,,,,,,
1018.4,37.53500000,,,,,,,,,,
1018.6,37.60700000,,,,,,,,,,
1018.8,37.74100000,,,,,,,,,,
1019,37.80200000,,,,,,,,,,
1019.2,37.89900000,,,,,,,,,,
1019.4,38.02100000,,,,,,,,,,
1019.6,38.11900000,,,,,,,,,,
1019.8,38.27300000,,,,,,,,,,
1020,38.40200000,,,,,,,,,,
1020.2,38.52100000,,,,,,,,,,
1020.4,38.68400000,,,,,,,,,,
1020.6,38.87900000,,,,,,,,,,
1020.8,38.99400000,,,,,,,,,,
1021,39.19000000,,,,,,,,,,
1021.2,39.33800000,,,,,,,,,,
1021.4,39.52000000,,,,,,,,,,
1021.6,39.74400000,,,,,,,,,,
1021.8,39.92800000,,,,,,,,,,
1022,40.15000000,,,,,,,,,,
1022.2,40.37900000,,,,,,,,,,
1022.4,40.55900000,,,,,,,,,,
1022.6,40.86300000,,,,,,,,,,
1022.8,41.08700000,,,,,,,,,,
1023,41.29300000,,,,,,,,,,
1023.2,41.54100000,,,,,,,,,,
1023.4,41.78500000,,,,,,,,,,
1023.6,42.07800000,,,,,,,,,,
1023.8,42.37500000,,,,,,,,,,
1024,42.61200000,,,,,,,,,,
1024.2,42.91500000,,,,,,,,,,
1024.4,43.24300000,,,,,,,,,,
1024.6,43.47400000,,,,,,,,,,
1024.8,43.83500000,,,,,,,,,,
1025,43.97100000,,,,,,,,,,
1025.2,44.08100000,,,,,,,,,,
1025.4,44.41600000,,,,,,,,,,
1025.6,44.74200000,,,,,,,,,,
1025.8,45.01000000,,,,,,,,,,
1026,45.40800000,,,,,,,,,,
1026.2,45.83400000,,,,,,,,,,
1026.4,46.06400000,,,,,,,,,,
1026.6,46.44500000,,,,,,,,,,
1026.8,46.79800000,,,,,,,,,,
1027,47.11800000,,,,,,,,,,
1027.2,47.52600000,,,,,,,,,,
1027.4,47.90800000,,,,,,,,,,
1027.6,48.37500000,,,,,,,,,,
1027.8,48.76100000,,,,,,,,,,
1028,49.06800000,,,,,,,,,,
1028.2,49.56100000,,,,,,,,,,
1028.4,49.95000000,,,,,,,,,,
1028.6,50.29800000,,,,,,,,,,
1028.8,50.81000000,,,,,,,,,,
1029,51.18100000,,,,,,,,,,
1029.2,51.64200000,,,,,,,,,,
1029.4,52.10100000,,,,,,,,,,
1029.6,52.54600000,,,,,,,,,,
1029.8,53.00200000,,,,,,,,,,
1030,53.43500000,,,,,,,,,,
1030.2,53.88800000,,,,,,,,,,
1030.4,54.41000000,,,,,,,,,,
1030.6,54.82600000,,,,,,,,,,
1030.8,55.39900000,,,,,,,,,,
1031,55.91100000,,,,,,,,,,
1031.2,56.34600000,,,,,,,,,,
1031.4,56.84200000,,,,,,,,,,
1031.6,57.35100000,,,,,,,,,,
1031.8,57.94600000,,,,,,,,,,
1032,58.48000000,,,,,,,,,,
1032.2,58.88700000,,,,,,,,,,
1032.4,59.47100000,,,,,,,,,,
1032.6,60.02600000,,,,,,,,,,
1032.8,60.56300000,,,,,,,,,,
1033,61.13500000,,,,,,,,,,
1033.2,61.66400000,,,,,,,,,,
1033.4,62.21400000,,,,,,,,,,
1033.6,62.81600000,,,,,,,,,,
1033.8,63.33300000,,,,,,,,,,
1034,63.95100000,,,,,,,,,,
1034.2,64.46900000,,,,,,,,,,
1034.4,64.98600000,,,,,,,,,,
1034.6,65.63800000,,,,,,,,,,
1034.8,66.17400000,,,,,,,,,,
1035,66.76000000,,,,,,,,,,
1035.2,67.33600000,,,,,,,,,,
1035.4,67.86800000,,,,,,,,,,
1035.6,68.47900000,,,,,,,,,,
1035.8,69.00000000,,,,,,,,,,
1036,69.61400000,,,,,,,,,,
1036.2,70.21400000,,,,,,,,,,
1036.4,70.79100000,,,,,,,,,,
1036.6,71.37700000,,,,,,,,,,
1036.8,71.89100000,,,,,,,,,,
1037,72.51100000,,,,,,,,,,
1037.2,73.04900000,,,,,,,,,,
1037.4,73.56300000,,,,,,,,,,
1037.6,74.11200000,,,,,,,,,,
1037.8,74.69000000,,,,,,,,,,
1038,75.22700000,,,,,,,,,,
1038.2,75.83400000,,,,,,,,,,
1038.4,76.30500000,,,,,,,,,,
1038.6,76.74500000,,,,,,,,,,
1038.8,77.33300000,,,,,,,,,,
1039,77.79000000,,,,,,,,,,
1039.2,78.20300000,,,,,,,,,,
1039.4,78.71700000,,,,,,,,,,
1039.6,79.17500000,,,,,,,,,,
1039.8,79.67600000,,,,,,,,,,
1040,80.09700000,,,,,,,,,,
1040.2,80.48000000,,,,,,,,,,
1040.4,80.81900000,,,,,,,,,,
1040.6,81.21400000,,,,,,,,,,
1040.8,81.58200000,,,,,,,,,,
1041,81.98900000,,,,,,,,,,
1041.2,82.20600000,,,,,,,,,,
1041.4,82.46400000,,,,,,,,,,
1041.6,82.77100000,,,,,,,,,,
1041.8,83.07600000,,,,,,,,,,
1042,83.32300000,,,,,,,,,,
1042.2,83.57400000,,,,,,,,,,
1042.4,83.72600000,,,,,,,,,,
1042.6,83.91200000,,,,,,,,,,
1042.8,84.01000000,,,,,,,,,,
1043,84.16700000,,,,,,,,,,
1043.2,84.29100000,,,,,,,,,,
1043.4,84.40400000,,,,,,,,,,
1043.6,84.41400000,,,,,,,,,,
1043.8,84.47700000,,,,,,,,,,
1044,84.47700000,,,,,,,,,,
1044.2,84.44700000,,,,,,,,,,
1044.4,84.48300000,,,,,,,,,,
1044.6,84.45700000,,,,,,,,,,
1044.8,84.25700000,,,,,,,,,,
1045,84.31800000,,,,,,,,,,
1045.2,84.13800000,,,,,,,,,,
1045.4,84.12300000,,,,,,,,,,
1045.6,83.99300000,,,,,,,,,,
1045.8,83.67900000,,,,,,,,,,
1046,83.61300000,,,,,,,,,,
1046.2,83.34900000,,,,,,,,,,
1046.4,83.17500000,,,,,,,,,,
1046.6,82.87700000,,,,,,,,,,
1046.8,82.74500000,,,,,,,,,,
1047,82.39200000,,,,,,,,,,
1047.2,82.17400000,,,,,,,,,,
1047.4,81.98500000,,,,,,,,,,
1047.6,81.57600000,,,,,,,,,,
1047.8,81.32600000,,,,,,,,,,
1048,80.99200000,,,,,,,,,,
1048.2,80.80200000,,,,,,,,,,
1048.4,80.53100000,,,,,,,,,,
1048.6,80.15000000,,,,,,,,,,
1048.8,79.79400000,,,,,,,,,,
1049,79.57000000,,,,,,,,,,
1049.2,79.18400000,,,,,,,,,,
1049.4,78.78100000,,,,,,,,,,
1049.6,78.48100000,,,,,,,,,,
1049.8,78.12100000,,,,,,,,,,
1050,77.82100000,,,,,,,,,,
1050.2,77.47300000,,,,,,,,,,
1050.4,77.16500000,,,,,,,,,,
1050.6,76.82800000,,,,,,,,,,
1050.8,76.54400000,,,,,,,,,,
1051,76.16800000,,,,,,,,,,
1051.2,75.72400000,,,,,,,,,,
1051.4,75.50000000,,,,,,,,,,
1051.6,75.19300000,,,,,,,,,,
1051.8,74.92500000,,,,,,,,,,
1052,74.71600000,,,,,,,,,,
1052.2,74.34700000,,,,,,,,,,
1052.4,74.05500000,,,,,,,,,,
1052.6,73.81400000,,,,,,,,,,
1052.8,73.48500000,,,,,,,,,,
1053,73.27500000,,,,,,,,,,
1053.2,72.96700000,,,,,,,,,,
1053.4,72.79500000,,,,,,,,,,
1053.6,72.55900000,,,,,,,,,,
1053.8,72.29200000,,,,,,,,,,
1054,72.10000000,,,,,,,,,,
1054.2,71.77900000,,,,,,,,,,
1054.4,71.79400000,,,,,,,,,,
1054.6,71.42300000,,,,,,,,,,
1054.8,71.29500000,,,,,,,,,,
1055,71.18300000,,,,,,,,,,
1055.2,71.03500000,,,,,,,,,,
1055.4,70.95800000,,,,,,,,,,
1055.6,70.81200000,,,,,,,,,,
1055.8,70.62000000,,,,,,,,,,
1056,70.58200000,,,,,,,,,,
1056.2,70.42000000,,,,,,,,,,
1056.4,70.38400000,,,,,,,,,,
1056.6,70.34300000,,,,,,,,,,
1056.8,70.20600000,,,,,,,,,,
1057,70.14200000,,,,,,,,,,
1057.2,70.05800000,,,,,,,,,,
1057.4,70.04900000,,,,,,,,,,
1057.6,70.09100000,,,,,,,,,,
1057.8,69.97100000,,,,,,,,,,
1058,69.97900000,,,,,,,,,,
1058.2,69.88300000,,,,,,,,,,
1058.4,69.95900000,,,,,,,,,,
1058.6,69.97000000,,,,,,,,,,
1058.8,70.10500000,,,,,,,,,,
1059,70.02300000,,,,,,,,,,
1059.2,70.09100000,,,,,,,,,,
1059.4,70.16000000,,,,,,,,,,
1059.6,70.07400000,,,,,,,,,,
1059.8,70.29600000,,,,,,,,,,
1060,70.40000000,,,,,,,,,,
1060.2,70.48100000,,,,,,,,,,
1060.4,70.57400000,,,,,,,,,,
1060.6,70.55500000,,,,,,,,,,
1060.8,70.73400000,,,,,,,,,,
1061,70.85600000,,,,,,,,,,
1061.2,70.93000000,,,,,,,,,,
1061.4,70.99200000,,,,,,,,,,
1061.6,71.20300000,,,,,,,,,,
1061.8,71.26700000,,,,,,,,,,
1062,71.52100000,,,,,,,,,,
1062.2,71.59800000,,,,,,,,,,
1062.4,71.67700000,,,,,,,,,,
1062.6,71.75000000,,,,,,,,,,
1062.8,71.77100000,,,,,,,,,,
1063,72.09800000,,,,,,,,,,
1063.2,72.24900000,,,,,,,,,,
1063.4,72.41800000,,,,,,,,,,
1063.6,72.65700000,,,,,,,,,,
1063.8,72.62000000,,,,,,,,,,
1064,72.92000000,,,,,,,,,,
1064.2,73.12400000,,,,,,,,,,
1064.4,73.13500000,,,,,,,,,,
1064.6,73.32900000,,,,,,,,,,
1064.8,73.45700000,,,,,,,,,,
1065,73.61300000,,,,,,,,,,
1065.2,73.75800000,,,,,,,,,,
1065.4,73.83900000,,,,,,,,,,
1065.6,73.99700000,,,,,,,,,,
1065.8,74.11500000,,,,,,,,,,
1066,74.23200000,,,,,,,,,,
1066.2,74.34400000,,,,,,,,,,
1066.4,74.35800000,,,,,,,,,,
1066.6,74.55500000,,,,,,,,,,
1066.8,74.60100000,,,,,,,,,,
1067,74.66600000,,,,,,,,,,
1067.2,74.82800000,,,,,,,,,,
1067.4,74.89900000,,,,,,,,,,
1067.6,74.94000000,,,,,,,,,,
1067.8,74.96500000,,,,,,,,,,
1068,74.90200000,,,,,,,,,,
1068.2,74.97000000,,,,,,,,,,
1068.4,74.96600000,,,,,,,,,,
1068.6,74.98800000,,,,,,,,,,
1068.8,74.96000000,,,,,,,,,,
1069,75.03600000,,,,,,,,,,
1069.2,75.10700000,,,,,,,,,,
1069.4,74.97700000,,,,,,,,,,
1069.6,74.84700000,,,,,,,,,,
1069.8,75.11300000,,,,,,,,,,
1070,74.85400000,,,,,,,,,,
1070.2,74.82500000,,,,,,,,,,
1070.4,74.73000000,,,,,,,,,,
1070.6,74.65500000,,,,,,,,,,
1070.8,74.54300000,,,,,,,,,,
1071,74.41900000,,,,,,,,,,
1071.2,74.39200000,,,,,,,,,,
1071.4,74.37100000,,,,,,,,,,
1071.6,74.19300000,,,,,,,,,,
1071.8,74.06700000,,,,,,,,,,
1072,73.86100000,,,,,,,,,,
1072.2,73.75900000,,,,,,,,,,
1072.4,73.64400000,,,,,,,,,,
1072.6,73.44300000,,,,,,,,,,
1072.8,73.32000000,,,,,,,,,,
1073,73.08100000,,,,,,,,,,
1073.2,72.97900000,,,,,,,,,,
1073.4,72.91200000,,,,,,,,,,
1073.6,72.74700000,,,,,,,,,,
1073.8,72.49300000,,,,,,,,,,
1074,72.38100000,,,,,,,,,,
1074.2,72.15600000,,,,,,,,,,
1074.4,72.03100000,,,,,,,,,,
1074.6,71.79900000,,,,,,,,,,
1074.8,71.70300000,,,,,,,,,,
1075,71.42200000,,,,,,,,,,
1075.2,71.23600000,,,,,,,,,,
1075.4,71.20600000,,,,,,,,,,
1075.6,70.93900000,,,,,,,,,,
1075.8,70.71700000,,,,,,,,,,
1076,70.51900000,,,,,,,,,,
1076.2,70.34300000,,,,,,,,,,
1076.4,70.29300000,,,,,,,,,,
1076.6,70.18400000,,,,,,,,,,
1076.8,69.97800000,,,,,,,,,,
1077,69.76200000,,,,,,,,,,
1077.2,69.64200000,,,,,,,,,,
1077.4,69.50400000,,,,,,,,,,
1077.6,69.40100000,,,,,,,,,,
1077.8,69.25900000,,,,,,,,,,
1078,69.11900000,,,,,,,,,,
1078.2,69.01600000,,,,,,,,,,
1078.4,68.84900000,,,,,,,,,,
1078.6,68.77700000,,,,,,,,,,
1078.8,68.68900000,,,,,,,,,,
1079,68.59900000,,,,,,,,,,
1079.2,68.46000000,,,,,,,,,,
1079.4,68.46400000,,,,,,,,,,
1079.6,68.47700000,,,,,,,,,,
1079.8,68.29400000,,,,,,,,,,
1080,68.29200000,,,,,,,,,,
1080.2,68.34200000,,,,,,,,,,
1080.4,68.32500000,,,,,,,,,,
1080.6,68.33500000,,,,,,,,,,
1080.8,68.36500000,,,,,,,,,,
1081,68.32200000,,,,,,,,,,
1081.2,68.20100000,,,,,,,,,,
1081.4,68.39400000,,,,,,,,,,
1081.6,68.28300000,,,,,,,,,,
1081.8,68.47500000,,,,,,,,,,
1082,68.39500000,,,,,,,,,,
1082.2,68.38400000,,,,,,,,,,
1082.4,68.60000000,,,,,,,,,,
1082.6,68.66100000,,,,,,,,,,
1082.8,68.76900000,,,,,,,,,,
1083,68.73200000,,,,,,,,,,
1083.2,68.95600000,,,,,,,,,,
1083.4,68.98400000,,,,,,,,,,
1083.6,69.25300000,,,,,,,,,,
1083.8,69.42100000,,,,,,,,,,
1084,69.54600000,,,,,,,,,,
1084.2,69.80100000,,,,,,,,,,
1084.4,69.84500000,,,,,,,,,,
1084.6,70.10100000,,,,,,,,,,
1084.8,70.11800000,,,,,,,,,,
1085,70.40300000,,,,,,,,,,
1085.2,70.65200000,,,,,,,,,,
1085.4,70.98000000,,,,,,,,,,
1085.6,71.28300000,,,,,,,,,,
1085.8,71.59200000,,,,,,,,,,
1086,71.84200000,,,,,,,,,,
1086.2,71.90400000,,,,,,,,,,
1086.4,72.37700000,,,,,,,,,,
1086.6,72.42000000,,,,,,,,,,
1086.8,72.86000000,,,,,,,,,,
1087,73.17000000,,,,,,,,,,
1087.2,73.52100000,,,,,,,,,,
1087.4,73.73900000,,,,,,,,,,
1087.6,74.09700000,,,,,,,,,,
1087.8,74.45800000,,,,,,,,,,
1088,74.72700000,,,,,,,,,,
1088.2,75.07500000,,,,,,,,,,
1088.4,75.44300000,,,,,,,,,,
1088.6,75.75200000,,,,,,,,,,
1088.8,76.16800000,,,,,,,,,,
1089,76.53300000,,,,,,,,,,
1089.2,76.93400000,,,,,,,,,,
1089.4,77.14300000,,,,,,,,,,
1089.6,77.57500000,,,,,,,,,,
1089.8,77.94800000,,,,,,,,,,
1090,78.22200000,,,,,,,,,,
1090.2,78.39500000,,,,,,,,,,
1090.4,79.04300000,,,,,,,,,,
1090.6,79.16400000,,,,,,,,,,
1090.8,79.52700000,,,,,,,,,,
1091,79.82400000,,,,,,,,,,
1091.2,80.22500000,,,,,,,,,,
1091.4,80.57300000,,,,,,,,,,
1091.6,80.83300000,,,,,,,,,,
1091.8,81.49000000,,,,,,,,,,
1092,81.83000000,,,,,,,,,,
1092.2,82.12400000,,,,,,,,,,
1092.4,82.29700000,,,,,,,,,,
1092.6,82.60100000,,,,,,,,,,
1092.8,82.83700000,,,,,,,,,,
1093,83.28600000,,,,,,,,,,
1093.2,83.59500000,,,,,,,,,,
1093.4,83.94200000,,,,,,,,,,
1093.6,84.01900000,,,,,,,,,,
1093.8,84.33800000,,,,,,,,,,
1094,84.58500000,,,,,,,,,,
1094.2,84.58000000,,,,,,,,,,
1094.4,84.81300000,,,,,,,,,,
1094.6,85.23500000,,,,,,,,,,
1094.8,85.30400000,,,,,,,,,,
1095,85.28200000,,,,,,,,,,
1095.2,85.55000000,,,,,,,,,,
1095.4,85.57100000,,,,,,,,,,
1095.6,85.61000000,,,,,,,,,,
1095.8,85.87500000,,,,,,,,,,
1096,85.72100000,,,,,,,,,,
1096.2,85.92900000,,,,,,,,,,
1096.4,85.85200000,,,,,,,,,,
1096.6,86.09200000,,,,,,,,,,
1096.8,85.91600000,,,,,,,,,,
1097,85.96200000,,,,,,,,,,
1097.2,85.86100000,,,,,,,,,,
1097.4,85.81600000,,,,,,,,,,
1097.6,85.91500000,,,,,,,,,,
1097.8,85.71900000,,,,,,,,,,
1098,85.38500000,,,,,,,,,,
1098.2,85.30200000,,,,,,,,,,
1098.4,85.38400000,,,,,,,,,,
1098.6,85.12800000,,,,,,,,,,
1098.8,84.95000000,,,,,,,,,,
1099,84.51600000,,,,,,,,,,
1099.2,84.64100000,,,,,,,,,,
1099.4,84.17000000,,,,,,,,,,
1099.6,83.99500000,,,,,,,,,,
1099.8,83.73800000,,,,,,,,,,
1100,83.45200000,,,,,,,,,,
1100.2,83.28900000,,,,,,,,,,
1100.4,82.85400000,,,,,,,,,,
1100.6,82.87600000,,,,,,,,,,
1100.8,82.17400000,,,,,,,,,,
1101,81.79200000,,,,,,,,,,
1101.2,81.82400000,,,,,,,,,,
1101.4,81.23200000,,,,,,,,,,
1101.6,81.07800000,,,,,,,,,,
1101.8,80.62400000,,,,,,,,,,
1102,80.25200000,,,,,,,,,,
1102.2,79.81100000,,,,,,,,,,
1102.4,79.60400000,,,,,,,,,,
1102.6,78.94600000,,,,,,,,,,
1102.8,78.77900000,,,,,,,,,,
1103,78.40900000,,,,,,,,,,
1103.2,78.12500000,,,,,,,,,,
1103.4,77.62200000,,,,,,,,,,
1103.6,77.20400000,,,,,,,,,,
1103.8,76.74400000,,,,,,,,,,
1104,76.37400000,,,,,,,,,,
1104.2,76.37900000,,,,,,,,,,
1104.4,75.76900000,,,,,,,,,,
1104.6,75.47800000,,,,,,,,,,
1104.8,75.01000000,,,,,,,,,,
1105,74.92500000,,,,,,,,,,
1105.2,74.47000000,,,,,,,,,,
1105.4,74.06700000,,,,,,,,,,
1105.6,73.75500000,,,,,,,,,,
1105.8,73.38000000,,,,,,,,,,
1106,73.06300000,,,,,,,,,,
1106.2,72.88400000,,,,,,,,,,
1106.4,72.35600000,,,,,,,,,,
1106.6,72.08100000,,,,,,,,,,
1106.8,71.86000000,,,,,,,,,,
1107,71.52200000,,,,,,,,,,
1107.2,71.20200000,,,,,,,,,,
1107.4,70.82300000,,,,,,,,,,
1107.6,70.81200000,,,,,,,,,,
1107.8,70.54900000,,,,,,,,,,
1108,69.98400000,,,,,,,,,,
1108.2,69.94000000,,,,,,,,,,
1108.4,69.44400000,,,,,,,,,,
1108.6,69.41700000,,,,,,,,,,
1108.8,69.08900000,,,,,,,,,,
1109,68.76700000,,,,,,,,,,
1109.2,68.65600000,,,,,,,,,,
1109.4,68.51100000,,,,,,,,,,
1109.6,68.14600000,,,,,,,,,,
1109.8,68.13600000,,,,,,,,,,
1110,67.83300000,,,,,,,,,,
1110.2,67.62600000,,,,,,,,,,
1110.4,67.48300000,,,,,,,,,,
1110.6,67.43800000,,,,,,,,,,
1110.8,67.09000000,,,,,,,,,,
1111,67.18200000,,,,,,,,,,
1111.2,66.72700000,,,,,,,,,,
1111.4,66.50000000,,,,,,,,,,
1111.6,66.50400000,,,,,,,,,,
1111.8,66.56100000,,,,,,,,,,
1112,66.42400000,,,,,,,,,,
1112.2,66.13800000,,,,,,,,,,
1112.4,66.16700000,,,,,,,,,,
1112.6,66.00800000,,,,,,,,,,
1112.8,65.79600000,,,,,,,,,,
1113,65.57400000,,,,,,,,,,
1113.2,65.55700000,,,,,,,,,,
1113.4,65.59200000,,,,,,,,,,
1113.6,65.60800000,,,,,,,,,,
1113.8,65.52500000,,,,,,,,,,
1114,65.34100000,,,,,,,,,,
1114.2,65.29300000,,,,,,,,,,
1114.4,65.22300000,,,,,,,,,,
1114.6,65.13100000,,,,,,,,,,
1114.8,65.19500000,,,,,,,,,,
1115,65.05000000,,,,,,,,,,
1115.2,65.05600000,,,,,,,,,,
1115.4,64.97400000,,,,,,,,,,
1115.6,64.55000000,,,,,,,,,,
1115.8,64.75800000,,,,,,,,,,
1116,64.60600000,,,,,,,,,,
1116.2,64.95600000,,,,,,,,,,
1116.4,64.55500000,,,,,,,,,,
1116.6,64.53300000,,,,,,,,,,
1116.8,64.36100000,,,,,,,,,,
1117,64.36700000,,,,,,,,,,
1117.2,64.39900000,,,,,,,,,,
1117.4,64.36900000,,,,,,,,,,
1117.6,64.33900000,,,,,,,,,,
